client_id,quali_relation
1714236,Demanding client
1569311,Demanding client
840480,Demanding client
826924,Demanding client
1669742,Demanding client
1618601,Demanding client
1084975,Demanding client
209722,Demanding client
881476,Demanding client
2249185,Demanding client
1105841,Demanding client
117847,Demanding client
804599,Demanding client
826940,Demanding client
220223,Demanding client
719674,Demanding client
14147,Demanding client
1340255,Demanding client
1699688,Demanding client
1036556,Demanding client
1500072,Demanding client
1397545,Demanding client
1091683,Demanding client
1552804,Demanding client
1400410,Demanding client
207594,Demanding client
1220667,Demanding client
873216,Demanding client
1054046,Demanding client
1911392,Demanding client
2039659,Demanding client
1432072,Demanding client
2119775,Demanding client
1444543,Demanding client
2224562,Demanding client
647272,Demanding client
1415822,Demanding client
44449,Demanding client
1061949,Demanding client
1187762,Demanding client
925954,Demanding client
2003796,Demanding client
1853750,Demanding client
1510435,Demanding client
548596,Demanding client
71722,Demanding client
2184528,Demanding client
879744,Demanding client
1694522,Demanding client
535019,Demanding client
456336,Demanding client
2212385,Demanding client
949776,Demanding client
912429,Demanding client
484718,Demanding client
1892186,Demanding client
144236,Demanding client
1611550,Demanding client
1940947,Demanding client
2178484,Demanding client
298778,Demanding client
1242582,Demanding client
1731535,Demanding client
259713,Demanding client
678532,Demanding client
923386,Demanding client
780531,Demanding client
966995,Demanding client
1135751,Demanding client
1024919,Demanding client
1421562,Demanding client
1535674,Demanding client
1691817,Demanding client
380343,Demanding client
1625913,Demanding client
967516,Demanding client
628236,Demanding client
200598,Demanding client
1714448,Demanding client
67839,Demanding client
654523,Demanding client
553315,Demanding client
1422126,Demanding client
418244,Demanding client
1861399,Demanding client
456609,Demanding client
1183329,Demanding client
1644030,Demanding client
1573915,Demanding client
238215,Demanding client
1432860,Demanding client
1006856,Demanding client
912694,Demanding client
684121,Demanding client
434834,Demanding client
347181,Demanding client
624337,Demanding client
675186,Demanding client
1168425,Demanding client
1718088,Demanding client
123305,Demanding client
304546,Demanding client
82279,Demanding client
1056427,Demanding client
1578949,Demanding client
1064977,Demanding client
341530,Demanding client
271541,Demanding client
1380308,Demanding client
248490,Demanding client
1113182,Demanding client
1733052,Demanding client
2054363,Demanding client
561488,Demanding client
553220,Demanding client
269533,Demanding client
328830,Demanding client
1194854,Demanding client
1938696,Demanding client
2270985,Demanding client
1875686,Demanding client
798640,Demanding client
330278,Demanding client
1138693,Demanding client
563964,Demanding client
1126917,Demanding client
1268632,Demanding client
1263759,Demanding client
463992,Demanding client
636343,Demanding client
1350563,Demanding client
96050,Demanding client
578163,Demanding client
937400,Demanding client
2096775,Demanding client
1321855,Demanding client
620315,Demanding client
1307496,Demanding client
1089656,Demanding client
1276194,Demanding client
1419826,Demanding client
1151387,Demanding client
1835616,Demanding client
1146479,Demanding client
223440,Demanding client
1057549,Demanding client
737171,Demanding client
1949082,Demanding client
1751557,Demanding client
1695460,Demanding client
80915,Demanding client
175487,Demanding client
910388,Demanding client
136508,Demanding client
1403137,Demanding client
516124,Demanding client
2030061,Demanding client
1777018,Demanding client
1395355,Demanding client
852721,Demanding client
681936,Demanding client
798548,Demanding client
38650,Demanding client
239150,Demanding client
339349,Demanding client
1595377,Demanding client
185840,Demanding client
1543691,Demanding client
120733,Demanding client
962005,Demanding client
2203279,Demanding client
1000618,Demanding client
593924,Demanding client
113282,Demanding client
1953947,Demanding client
2247979,Demanding client
90165,Demanding client
1236981,Demanding client
626527,Demanding client
345624,Demanding client
2121293,Demanding client
1387030,Demanding client
832495,Demanding client
276335,Demanding client
1766546,Demanding client
220791,Demanding client
306885,Demanding client
2157547,Demanding client
1751078,Demanding client
245523,Demanding client
2235884,Demanding client
1202935,Demanding client
882463,Demanding client
827126,Demanding client
735406,Demanding client
264856,Demanding client
594247,Demanding client
1675981,Demanding client
183837,Demanding client
2057902,Demanding client
274520,Demanding client
1633062,Demanding client
260458,Demanding client
1613064,Demanding client
1872303,Demanding client
717701,Demanding client
323662,Demanding client
1753177,Demanding client
827897,Demanding client
1835095,Demanding client
1149680,Demanding client
915632,Demanding client
1335975,Demanding client
1883834,Demanding client
140772,Demanding client
176448,Demanding client
1102291,Demanding client
1666959,Demanding client
1257569,Demanding client
1709594,Demanding client
1632055,Demanding client
873016,Demanding client
1954963,Demanding client
1706759,Demanding client
1354390,Demanding client
1170641,Demanding client
665005,Demanding client
219975,Demanding client
1245107,Demanding client
2112856,Demanding client
1746658,Demanding client
1712966,Demanding client
1951473,Demanding client
534239,Demanding client
1008593,Demanding client
595992,Demanding client
1860006,Demanding client
2253278,Demanding client
178258,Demanding client
1023789,Demanding client
1568743,Demanding client
115030,Demanding client
225645,Demanding client
668399,Demanding client
1389798,Demanding client
419671,Demanding client
1096323,Demanding client
667790,Demanding client
1767314,Demanding client
460311,Demanding client
702282,Demanding client
1047812,Demanding client
992552,Demanding client
2258834,Demanding client
1295328,Demanding client
1388406,Demanding client
818095,Demanding client
1643772,Demanding client
177107,Demanding client
357484,Demanding client
1533591,Demanding client
1492519,Demanding client
1578492,Demanding client
1812131,Demanding client
965334,Demanding client
965991,Demanding client
1800591,Demanding client
1495483,Demanding client
2219391,Demanding client
2088933,Demanding client
1816225,Demanding client
1262409,Demanding client
607734,Demanding client
247311,Demanding client
1225828,Demanding client
763903,Demanding client
1086541,Demanding client
774542,Demanding client
1793500,Demanding client
1200578,Demanding client
1355881,Demanding client
168517,Demanding client
1444244,Demanding client
1953221,Demanding client
1962472,Demanding client
922396,Demanding client
755901,Demanding client
479814,Demanding client
1830395,Demanding client
187293,Demanding client
2195426,Demanding client
2046917,Demanding client
1441987,Demanding client
641115,Demanding client
1063912,Demanding client
968171,Demanding client
1647038,Demanding client
106228,Demanding client
850650,Demanding client
1207422,Demanding client
762574,Demanding client
1680226,Demanding client
105095,Demanding client
994542,Demanding client
422303,Demanding client
2267944,Demanding client
301524,Demanding client
1588015,Demanding client
987797,Demanding client
929685,Demanding client
548030,Demanding client
1152890,Demanding client
835542,Demanding client
1708871,Demanding client
684577,Demanding client
1307915,Demanding client
251003,Demanding client
1348665,Demanding client
449616,Demanding client
1480495,Demanding client
824357,Demanding client
2214673,Demanding client
1024418,Demanding client
1055786,Demanding client
1089370,Demanding client
1893514,Demanding client
2058621,Demanding client
1045318,Demanding client
414015,Demanding client
1541983,Demanding client
1476700,Demanding client
498618,Demanding client
366227,Demanding client
1178871,Demanding client
290497,Demanding client
111195,Demanding client
886592,Demanding client
1042740,Demanding client
470321,Demanding client
656688,Demanding client
1003637,Demanding client
1788009,Demanding client
2166901,Demanding client
614426,Demanding client
1632594,Demanding client
2066984,Demanding client
1307542,Demanding client
1348284,Demanding client
1678074,Demanding client
897904,Demanding client
538586,Demanding client
1952455,Demanding client
2257761,Demanding client
59602,Demanding client
1981839,Demanding client
1407771,Demanding client
301444,Demanding client
1298854,Demanding client
2038204,Demanding client
114805,Demanding client
130617,Demanding client
1817718,Demanding client
271257,Demanding client
1568034,Demanding client
277879,Demanding client
1251083,Demanding client
1256528,Demanding client
2046961,Demanding client
1931262,Demanding client
482744,Demanding client
1872559,Demanding client
903754,Demanding client
740563,Demanding client
